date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent,Year,Month
07-02-2011,North,7.84,83.57,391.36,0.77,62.38,2011,February
08-02-2011,Central,15.07,64.53,393.00,0.29,58.39,2011,February
09-02-2011,West,17.76,51.19,390.98,0.05,56.63,2011,February
10-02-2011,Central,15.69,113.71,392.59,0.15,64.92,2011,February
11-02-2011,North,14.75,57.65,394.62,0.96,62.29,2011,February
12-02-2011,West,10.01,89.08,394.42,0.24,60.30,2011,February
13-02-2011,Central,16.14,49.97,393.75,0.03,49.42,2011,February
14-02-2011,West,12.18,77.74,393.94,-0.14,45.58,2011,February
15-02-2011,South,6.45,83.20,390.86,-0.34,61.54,2011,February
16-02-2011,South,19.98,65.21,393.14,0.31,60.17,2011,February
17-02-2011,Central,19.04,1.14,392.69,0.40,62.64,2011,February
18-02-2011,West,15.41,60.46,392.73,0.09,63.70,2011,February
19-02-2011,North,16.12,90.76,394.63,0.20,58.73,2011,February
20-02-2011,Central,19.50,73.19,392.44,-0.14,62.45,2011,February
21-02-2011,South,16.11,71.15,392.84,0.25,54.76,2011,February
22-02-2011,South,18.82,16.94,390.62,0.35,83.29,2011,February
23-02-2011,Central,14.02,41.99,393.32,0.05,55.40,2011,February
24-02-2011,West,20.46,70.28,392.14,0.72,60.55,2011,February
25-02-2011,South,16.49,70.26,393.90,-0.04,56.31,2011,February
26-02-2011,West,15.99,90.37,392.36,0.30,56.11,2011,February
27-02-2011,South,10.13,56.38,393.96,0.47,65.30,2011,February
28-02-2011,South,16.36,70.15,393.59,0.19,63.77,2011,February
01-03-2011,East,11.88,60.41,396.32,0.16,59.49,2011,March
02-03-2011,South,12.66,35.33,394.57,-0.22,61.60,2011,March
03-03-2011,North,11.95,3.61,391.08,0.62,56.36,2011,March
04-03-2011,Central,10.95,70.78,391.95,0.16,69.82,2011,March
05-03-2011,Central,23.71,64.35,393.94,0.38,89.66,2011,March
06-03-2011,West,20.54,44.55,392.47,0.42,54.50,2011,March
07-03-2011,South,22.90,19.52,389.42,0.03,69.73,2011,March
08-03-2011,North,10.32,75.74,395.90,0.16,65.54,2011,March
09-03-2011,West,15.50,53.35,394.97,0.62,73.02,2011,March
10-03-2011,East,10.04,73.92,394.68,-0.12,73.36,2011,March
11-03-2011,West,12.43,106.60,393.00,0.86,67.46,2011,March
12-03-2011,West,11.55,6.46,394.56,-0.01,64.52,2011,March
13-03-2011,South,20.18,42.51,392.87,-0.14,59.79,2011,March
14-03-2011,East,13.63,54.77,394.24,0.26,55.82,2011,March
15-03-2011,West,19.49,96.37,392.56,0.88,63.84,2011,March
16-03-2011,North,17.64,19.09,396.23,-0.35,49.58,2011,March
17-03-2011,North,24.43,108.40,391.61,0.18,57.87,2011,March
18-03-2011,Central,9.30,63.40,395.82,0.36,78.28,2011,March
19-03-2011,East,20.26,57.60,394.04,0.23,66.18,2011,March
20-03-2011,East,19.81,55.05,393.25,0.34,75.71,2011,March
21-03-2011,Central,11.33,49.09,394.25,0.01,82.64,2011,March
22-03-2011,West,19.25,86.20,395.11,0.04,62.88,2011,March
23-03-2011,East,16.57,33.29,396.06,0.18,67.49,2011,March
24-03-2011,North,14.31,68.64,394.49,-0.12,61.38,2011,March
25-03-2011,North,11.93,50.40,392.70,0.21,55.25,2011,March
26-03-2011,South,12.35,40.95,394.13,0.11,53.56,2011,March
27-03-2011,East,23.42,124.65,396.78,0.08,75.12,2011,March
28-03-2011,West,15.23,70.48,396.08,0.32,67.50,2011,March
29-03-2011,Central,18.35,75.33,395.43,-0.32,87.16,2011,March
30-03-2011,Central,12.06,88.44,395.27,0.16,76.66,2011,March
31-03-2011,West,12.11,24.47,395.14,0.92,56.23,2011,March
01-04-2011,South,19.56,103.81,395.83,-0.10,75.08,2011,April
02-04-2011,Central,9.83,2.72,393.42,0.61,61.34,2011,April
03-04-2011,East,13.57,40.78,392.08,0.24,79.60,2011,April
04-04-2011,South,15.37,48.52,394.23,0.05,59.16,2011,April
05-04-2011,East,15.68,74.54,392.91,-0.17,52.37,2011,April
06-04-2011,North,14.51,65.47,392.56,0.27,55.45,2011,April
07-04-2011,South,16.81,55.83,393.07,0.67,56.06,2011,April
08-04-2011,Central,18.00,59.70,397.89,0.11,54.92,2011,April
09-04-2011,South,18.17,35.55,394.37,0.21,58.13,2011,April
10-04-2011,South,11.29,22.57,394.72,0.54,75.28,2011,April
11-04-2011,South,14.10,78.16,392.35,0.33,86.55,2011,April
12-04-2011,South,20.01,77.34,391.43,-0.24,49.04,2011,April
13-04-2011,East,18.81,99.61,392.98,0.26,80.16,2011,April
14-04-2011,North,9.74,40.25,396.37,0.69,59.27,2011,April
15-04-2011,West,16.64,77.32,394.72,0.22,69.17,2011,April
16-04-2011,South,7.32,52.91,395.13,-0.59,45.15,2011,April
17-04-2011,Central,15.42,89.76,395.35,0.35,71.29,2011,April
18-04-2011,South,22.83,85.55,393.36,0.18,40.94,2011,April
19-04-2011,Central,11.44,65.28,396.34,-0.31,68.77,2011,April
20-04-2011,East,11.90,51.51,393.32,-0.27,68.09,2011,April
21-04-2011,Central,18.29,84.02,396.39,0.53,67.29,2011,April
22-04-2011,West,9.07,76.17,394.95,0.02,56.18,2011,April
23-04-2011,North,12.71,42.89,391.61,-0.03,71.59,2011,April
24-04-2011,Central,17.62,26.81,393.18,0.23,69.69,2011,April
25-04-2011,Central,12.70,52.79,391.63,0.05,62.48,2011,April
26-04-2011,North,14.30,97.89,396.07,0.27,73.06,2011,April
27-04-2011,West,18.22,88.66,394.29,0.18,63.85,2011,April
28-04-2011,South,16.93,32.19,391.00,-0.12,71.35,2011,April
29-04-2011,Central,16.31,30.81,394.91,0.09,63.49,2011,April
30-04-2011,North,13.89,91.87,393.55,0.37,67.60,2011,April
01-05-2011,East,16.72,31.61,392.14,0.26,71.90,2011,May
02-05-2011,North,14.75,72.73,396.89,0.22,60.23,2011,May
03-05-2011,East,17.07,44.60,394.54,0.82,50.19,2011,May
04-05-2011,West,13.26,100.43,393.95,0.46,68.31,2011,May
05-05-2011,South,14.51,40.74,393.80,0.50,79.27,2011,May
06-05-2011,North,11.29,88.58,392.14,0.20,68.59,2011,May
07-05-2011,Central,15.11,64.62,392.46,0.31,68.82,2011,May
08-05-2011,West,12.00,66.30,396.36,0.12,64.49,2011,May
09-05-2011,North,10.79,10.74,393.73,0.48,73.87,2011,May
10-05-2011,Central,16.28,4.93,394.48,0.21,62.77,2011,May
11-05-2011,North,16.10,54.49,391.39,0.31,59.55,2011,May
12-05-2011,East,18.38,66.17,392.49,0.30,78.26,2011,May
13-05-2011,North,13.52,31.87,395.39,0.24,58.63,2011,May
14-05-2011,North,16.88,32.78,395.05,1.13,75.67,2011,May
15-05-2011,North,17.45,74.04,397.12,0.05,78.27,2011,May
16-05-2011,West,17.03,74.07,396.52,0.05,71.80,2011,May
17-05-2011,North,11.95,56.56,394.16,0.46,50.01,2011,May
18-05-2011,Central,15.85,79.51,395.23,0.07,65.33,2011,May
19-05-2011,East,16.71,30.64,394.05,0.16,62.58,2011,May
20-05-2011,East,15.28,51.10,397.62,-0.07,59.05,2011,May
21-05-2011,North,6.91,101.20,396.27,0.40,66.71,2011,May
22-05-2011,West,15.90,61.71,394.81,0.40,74.23,2011,May
23-05-2011,West,24.10,63.16,394.86,0.16,59.50,2011,May
24-05-2011,Central,13.81,117.65,396.74,0.47,62.94,2011,May
25-05-2011,North,12.34,25.02,395.45,-0.30,62.11,2011,May
26-05-2011,East,16.75,79.91,396.93,0.04,78.97,2011,May
27-05-2011,West,16.51,101.60,391.31,0.20,61.91,2011,May
28-05-2011,North,20.03,51.88,395.30,-0.10,50.19,2011,May
29-05-2011,West,10.23,81.49,393.84,-0.27,46.12,2011,May
30-05-2011,West,18.18,35.45,397.26,0.16,69.35,2011,May
31-05-2011,East,17.62,42.83,396.96,0.47,55.87,2011,May
01-06-2011,South,14.69,69.62,394.69,0.64,73.02,2011,June
02-06-2011,Central,16.61,79.96,396.96,0.09,49.03,2011,June
03-06-2011,Central,19.38,88.02,397.34,0.48,58.53,2011,June
04-06-2011,East,18.75,99.24,394.78,0.45,49.03,2011,June
05-06-2011,West,10.69,58.31,398.39,0.63,70.22,2011,June
06-06-2011,North,18.54,89.84,394.64,0.16,72.79,2011,June
07-06-2011,West,15.00,51.44,394.38,-0.28,69.06,2011,June
08-06-2011,East,15.55,82.55,396.01,0.28,51.97,2011,June
09-06-2011,Central,15.55,65.19,394.19,-0.04,56.05,2011,June
10-06-2011,West,14.66,71.14,394.85,0.05,67.81,2011,June
11-06-2011,Central,20.03,70.59,396.85,0.17,44.75,2011,June
12-06-2011,North,14.93,19.88,394.77,0.16,62.11,2011,June
13-06-2011,Central,10.79,31.90,392.21,0.31,83.20,2011,June
14-06-2011,Central,13.69,62.56,395.31,0.48,62.84,2011,June
15-06-2011,South,15.98,17.82,393.73,0.15,47.14,2011,June
16-06-2011,South,20.18,80.78,396.08,0.38,57.71,2011,June
17-06-2011,South,17.68,81.79,395.83,0.27,57.43,2011,June
18-06-2011,Central,11.86,68.18,397.01,0.55,90.68,2011,June
19-06-2011,East,25.21,31.97,396.17,0.21,84.99,2011,June
20-06-2011,Central,16.33,94.50,396.45,0.24,73.77,2011,June
21-06-2011,East,20.37,110.93,393.82,0.16,60.88,2011,June
22-06-2011,East,14.66,63.68,396.04,0.22,79.41,2011,June
23-06-2011,South,17.40,72.76,397.80,0.03,51.40,2011,June
24-06-2011,West,18.63,65.04,393.82,0.00,77.92,2011,June
25-06-2011,North,20.14,73.26,397.56,0.50,76.14,2011,June
26-06-2011,South,19.50,57.01,394.05,-0.05,63.18,2011,June
27-06-2011,South,18.76,59.14,393.60,0.18,78.67,2011,June
28-06-2011,West,14.01,82.64,395.33,0.58,59.63,2011,June
29-06-2011,North,12.99,118.64,395.97,0.17,49.82,2011,June
30-06-2011,Central,16.60,25.00,396.27,0.52,76.74,2011,June
01-07-2011,Central,19.01,57.40,393.47,0.10,63.98,2011,July
02-07-2011,South,14.38,30.49,395.58,-0.04,72.22,2011,July
03-07-2011,North,19.53,99.80,393.90,-0.20,86.85,2011,July
04-07-2011,South,21.09,45.31,392.71,0.67,56.33,2011,July
05-07-2011,East,11.61,23.92,393.56,-0.07,63.28,2011,July
06-07-2011,South,11.93,75.95,393.83,0.50,83.84,2011,July
07-07-2011,South,14.71,103.61,395.75,-0.02,73.02,2011,July
08-07-2011,Central,16.51,76.59,396.71,0.67,56.60,2011,July
09-07-2011,Central,13.18,65.12,392.78,0.94,53.54,2011,July
10-07-2011,Central,20.69,70.23,395.52,-0.23,58.66,2011,July
11-07-2011,East,16.97,95.37,393.24,-0.05,56.14,2011,July
12-07-2011,Central,15.44,38.15,395.96,0.51,67.85,2011,July
13-07-2011,North,9.54,57.20,394.09,0.43,65.94,2011,July
14-07-2011,West,10.02,48.68,393.46,0.51,68.35,2011,July
15-07-2011,North,16.40,30.80,396.24,0.11,54.91,2011,July
16-07-2011,North,6.75,51.79,394.17,0.88,64.15,2011,July
17-07-2011,Central,19.33,87.69,394.59,0.32,40.33,2011,July
18-07-2011,West,14.65,74.17,391.74,-0.08,66.74,2011,July
19-07-2011,West,28.25,76.11,396.50,0.21,79.11,2011,July
20-07-2011,West,24.51,63.66,396.32,-0.08,47.90,2011,July
21-07-2011,East,14.56,73.08,395.10,0.76,70.80,2011,July
22-07-2011,Central,14.86,39.99,392.81,0.09,57.67,2011,July
23-07-2011,West,19.27,52.26,396.93,0.43,74.63,2011,July
24-07-2011,East,22.10,64.80,394.12,0.14,66.90,2011,July
25-07-2011,South,8.73,66.94,394.45,0.10,69.86,2011,July
26-07-2011,South,8.14,68.00,398.61,-0.29,65.78,2011,July
27-07-2011,East,12.80,56.54,394.09,0.47,80.94,2011,July
28-07-2011,East,17.62,50.56,396.27,0.68,69.17,2011,July
29-07-2011,Central,17.27,138.94,396.01,0.01,56.53,2011,July
30-07-2011,Central,19.57,82.67,395.76,-0.18,66.18,2011,July
31-07-2011,South,10.49,70.33,395.61,0.53,60.57,2011,July
01-08-2011,West,6.02,54.17,395.76,-0.21,66.95,2011,August
02-08-2011,South,18.72,48.72,395.61,0.65,59.96,2011,August
03-08-2011,West,11.98,56.73,395.13,0.02,56.88,2011,August
04-08-2011,West,7.22,67.32,397.49,-0.04,67.39,2011,August
05-08-2011,Central,15.87,12.99,393.26,0.37,65.67,2011,August
06-08-2011,North,18.46,20.77,396.77,-0.02,77.77,2011,August
07-08-2011,North,14.80,44.08,396.48,0.08,60.02,2011,August
08-08-2011,East,13.46,65.18,396.30,0.40,41.23,2011,August
09-08-2011,Central,14.66,54.02,396.94,-0.44,60.63,2011,August
10-08-2011,West,13.81,96.95,395.14,0.79,45.48,2011,August
11-08-2011,North,9.90,22.94,392.48,0.31,69.99,2011,August
12-08-2011,West,12.44,41.22,395.18,-0.09,44.91,2011,August
13-08-2011,North,17.38,98.00,393.82,-0.01,53.14,2011,August
14-08-2011,North,16.58,63.28,394.21,0.59,60.65,2011,August
15-08-2011,North,15.97,82.12,393.46,0.48,83.53,2011,August
16-08-2011,Central,11.32,111.28,394.61,0.71,52.13,2011,August
17-08-2011,South,14.57,42.65,394.44,0.09,65.15,2011,August
18-08-2011,West,6.59,57.52,391.78,0.39,71.96,2011,August
19-08-2011,Central,16.01,53.19,396.41,0.43,82.81,2011,August
20-08-2011,Central,21.01,11.14,398.70,0.51,74.33,2011,August
21-08-2011,Central,9.40,52.24,396.28,0.64,78.13,2011,August
22-08-2011,Central,12.96,82.03,395.08,0.08,75.37,2011,August
23-08-2011,Central,16.62,73.51,395.31,0.27,50.49,2011,August
24-08-2011,East,20.31,75.48,394.77,0.12,69.32,2011,August
25-08-2011,West,13.51,50.61,395.55,0.28,75.18,2011,August
26-08-2011,Central,12.53,43.60,395.36,0.51,53.52,2011,August
27-08-2011,West,7.43,91.73,394.17,-0.19,58.04,2011,August
28-08-2011,East,15.72,47.57,397.96,0.63,55.36,2011,August
29-08-2011,East,23.47,67.35,393.22,-0.04,74.27,2011,August
30-08-2011,West,16.41,64.08,396.53,0.21,64.17,2011,August
31-08-2011,North,15.21,96.54,395.31,0.68,61.15,2011,August
01-09-2011,South,16.59,84.29,398.32,0.40,49.62,2011,September
02-09-2011,North,15.26,27.62,395.99,0.41,64.19,2011,September
03-09-2011,North,12.05,30.31,394.95,-0.05,58.19,2011,September
04-09-2011,North,18.60,74.47,395.13,-0.01,67.92,2011,September
05-09-2011,Central,16.21,58.39,395.57,0.59,51.28,2011,September
06-09-2011,East,15.38,48.62,393.80,0.13,67.13,2011,September
07-09-2011,North,11.41,85.39,394.38,0.16,59.73,2011,September
08-09-2011,East,20.52,64.69,392.86,0.60,50.01,2011,September
09-09-2011,West,17.97,61.31,394.16,-0.01,49.07,2011,September
10-09-2011,South,13.10,79.50,395.69,0.39,50.88,2011,September
11-09-2011,West,19.32,50.62,396.01,0.32,62.52,2011,September
12-09-2011,West,13.32,99.21,392.60,0.31,66.45,2011,September
13-09-2011,Central,12.18,40.30,395.38,0.15,68.24,2011,September
14-09-2011,South,12.27,76.42,396.44,0.14,68.69,2011,September
15-09-2011,West,8.23,95.85,395.35,-0.01,55.90,2011,September
16-09-2011,West,17.20,25.57,394.66,0.46,77.70,2011,September
17-09-2011,South,7.99,51.42,395.00,0.11,59.69,2011,September
18-09-2011,South,10.40,88.56,394.81,0.60,70.40,2011,September
19-09-2011,West,7.01,88.93,394.68,0.25,63.03,2011,September
20-09-2011,South,14.97,55.71,395.90,0.00,69.51,2011,September
21-09-2011,West,14.71,41.63,399.11,0.24,62.43,2011,September
22-09-2011,West,14.01,83.90,394.55,0.19,69.72,2011,September
23-09-2011,Central,11.14,89.59,395.19,0.62,64.91,2011,September
24-09-2011,North,10.63,30.88,395.60,0.20,74.77,2011,September
25-09-2011,West,17.17,29.90,394.66,0.23,55.18,2011,September
26-09-2011,East,13.11,65.63,397.35,0.74,43.76,2011,September
27-09-2011,North,16.58,75.73,392.15,0.47,53.32,2011,September
28-09-2011,North,11.78,52.52,394.92,0.82,77.83,2011,September
29-09-2011,North,16.04,76.98,396.95,0.70,63.15,2011,September
30-09-2011,Central,20.53,42.25,395.29,0.05,66.10,2011,September
01-10-2011,West,17.66,7.13,394.51,0.62,52.36,2011,October
02-10-2011,Central,13.67,49.40,396.41,0.78,65.79,2011,October
03-10-2011,West,16.35,61.58,397.12,0.78,52.73,2011,October
04-10-2011,Central,14.36,53.10,396.09,0.62,54.49,2011,October
05-10-2011,Central,15.35,31.03,394.58,0.61,60.17,2011,October
06-10-2011,East,14.02,14.61,396.47,0.23,70.34,2011,October
07-10-2011,Central,14.66,47.15,395.19,0.07,71.62,2011,October
08-10-2011,South,16.17,82.44,396.92,0.22,71.95,2011,October
09-10-2011,East,11.35,91.40,398.04,-0.18,45.94,2011,October
10-10-2011,Central,11.26,89.69,391.92,0.73,64.92,2011,October
11-10-2011,North,9.77,39.60,396.00,0.24,62.64,2011,October
12-10-2011,South,8.92,31.16,393.24,0.71,46.61,2011,October
13-10-2011,South,10.46,72.42,399.51,-0.04,65.19,2011,October
14-10-2011,South,15.96,75.88,395.16,0.65,61.99,2011,October
15-10-2011,East,11.75,70.00,396.99,0.18,71.14,2011,October
16-10-2011,Central,17.38,9.65,395.83,-0.06,65.97,2011,October
17-10-2011,Central,15.47,38.33,394.68,0.82,58.41,2011,October
18-10-2011,North,7.45,59.26,394.51,0.66,76.11,2011,October
19-10-2011,North,17.95,72.18,398.28,0.39,38.35,2011,October
20-10-2011,South,18.57,79.18,397.35,0.34,64.23,2011,October
21-10-2011,North,11.35,63.61,398.84,0.46,43.84,2011,October
22-10-2011,East,17.01,68.27,396.02,0.39,54.05,2011,October
23-10-2011,Central,11.90,62.12,396.37,0.09,71.30,2011,October
24-10-2011,South,15.72,77.14,395.55,0.21,49.71,2011,October
25-10-2011,North,10.27,67.82,395.53,0.92,47.92,2011,October
26-10-2011,East,8.16,61.64,394.41,1.13,93.58,2011,October
27-10-2011,East,13.80,53.29,396.10,0.80,48.69,2011,October
28-10-2011,North,14.84,62.03,394.80,0.48,84.81,2011,October
29-10-2011,Central,13.74,72.11,396.66,0.23,62.93,2011,October
30-10-2011,North,10.60,66.69,396.26,0.09,58.70,2011,October
31-10-2011,South,13.73,69.52,396.44,0.11,71.80,2011,October
01-11-2011,North,16.41,93.57,398.53,0.17,81.04,2011,November
02-11-2011,East,15.16,66.63,395.97,0.98,51.25,2011,November
03-11-2011,North,16.07,43.78,397.18,0.88,58.88,2011,November
04-11-2011,Central,12.66,82.09,399.13,0.56,75.16,2011,November
05-11-2011,West,20.02,25.85,398.02,0.05,68.46,2011,November
06-11-2011,North,10.63,32.96,397.80,0.60,78.22,2011,November
07-11-2011,Central,17.29,68.40,395.62,0.27,71.18,2011,November
08-11-2011,Central,20.07,72.91,396.43,-0.31,86.70,2011,November
09-11-2011,East,17.26,28.87,394.12,0.42,67.14,2011,November
10-11-2011,Central,14.53,50.43,396.85,0.09,67.66,2011,November
11-11-2011,Central,13.23,44.85,396.52,0.10,68.86,2011,November
12-11-2011,Central,19.48,47.83,396.16,0.26,63.29,2011,November
13-11-2011,Central,9.65,83.59,397.67,0.19,75.18,2011,November
14-11-2011,South,11.46,77.66,394.33,0.33,67.84,2011,November
15-11-2011,South,13.75,59.52,398.60,0.32,74.46,2011,November
16-11-2011,East,20.29,46.35,397.51,-0.22,76.33,2011,November
17-11-2011,North,16.86,26.26,396.06,0.80,70.14,2011,November
18-11-2011,Central,11.47,95.50,395.95,0.05,71.02,2011,November
19-11-2011,North,14.10,74.80,396.91,0.06,52.88,2011,November
20-11-2011,North,12.89,42.33,398.47,0.25,58.40,2011,November
21-11-2011,East,12.51,77.99,396.35,0.31,75.12,2011,November
22-11-2011,Central,19.26,58.24,396.43,0.78,82.08,2011,November
23-11-2011,Central,9.86,52.82,396.25,0.43,41.71,2011,November
24-11-2011,West,21.78,70.88,398.90,0.52,58.19,2011,November
25-11-2011,North,18.66,41.46,395.68,0.43,65.28,2011,November
26-11-2011,North,19.71,51.41,396.20,0.42,54.45,2011,November
27-11-2011,South,13.50,63.04,398.45,0.44,55.13,2011,November
28-11-2011,West,14.75,47.51,396.49,-0.23,70.70,2011,November
29-11-2011,South,9.62,76.73,397.98,0.27,83.98,2011,November
30-11-2011,South,13.25,106.73,394.92,0.70,40.62,2011,November
01-12-2011,South,17.32,41.14,395.98,1.53,62.95,2011,December
02-12-2011,East,20.53,18.37,398.53,-0.01,70.56,2011,December
03-12-2011,East,10.92,9.96,395.30,0.48,74.36,2011,December
04-12-2011,South,13.89,56.24,396.09,0.18,68.83,2011,December
05-12-2011,West,14.75,43.42,396.71,0.97,86.14,2011,December
06-12-2011,North,9.77,65.20,394.85,-0.05,65.35,2011,December
07-12-2011,West,17.72,63.31,395.73,0.54,80.74,2011,December
08-12-2011,Central,12.46,19.92,396.52,-0.07,57.24,2011,December
09-12-2011,East,14.57,14.63,396.43,0.26,65.70,2011,December
10-12-2011,North,13.55,67.40,398.29,0.34,50.45,2011,December
11-12-2011,North,12.20,63.39,398.69,0.68,75.81,2011,December
12-12-2011,Central,15.33,49.35,395.11,0.03,63.55,2011,December
13-12-2011,Central,14.49,18.57,396.57,0.55,69.29,2011,December
14-12-2011,South,13.87,71.78,397.42,0.36,61.24,2011,December
15-12-2011,East,12.44,91.80,398.69,0.44,72.04,2011,December
16-12-2011,East,16.64,66.95,397.51,0.64,69.77,2011,December
17-12-2011,West,21.97,38.81,396.87,-0.03,53.06,2011,December
18-12-2011,South,15.92,61.11,397.45,0.60,53.76,2011,December
19-12-2011,South,19.34,25.85,397.46,0.19,64.67,2011,December
20-12-2011,South,9.80,86.45,395.07,0.69,72.91,2011,December
21-12-2011,South,15.99,62.05,396.76,0.46,87.35,2011,December
22-12-2011,East,10.97,15.80,398.67,0.30,68.64,2011,December
23-12-2011,East,9.45,52.48,396.18,0.18,77.09,2011,December
24-12-2011,South,12.40,71.58,396.69,0.61,45.65,2011,December
25-12-2011,West,20.13,51.67,396.14,0.74,89.16,2011,December
26-12-2011,North,19.16,53.10,393.05,0.20,72.27,2011,December
27-12-2011,North,16.33,29.39,396.56,0.02,64.40,2011,December
28-12-2011,West,9.23,74.16,396.99,0.57,63.02,2011,December
29-12-2011,South,14.58,43.79,395.78,-0.07,51.71,2011,December
30-12-2011,East,16.57,6.09,394.82,-0.03,55.14,2011,December
31-12-2011,North,16.07,50.72,395.24,0.05,87.93,2011,December
01-01-2012,Central,7.99,84.53,397.72,0.24,53.13,2012,January
02-01-2012,Central,11.80,50.33,399.54,-0.04,52.90,2012,January
03-01-2012,West,15.11,103.45,398.66,-0.22,56.57,2012,January
04-01-2012,South,17.51,70.72,394.58,0.03,50.62,2012,January
05-01-2012,North,6.58,68.47,397.89,0.56,65.18,2012,January
06-01-2012,South,14.72,56.79,395.62,-0.01,78.07,2012,January
07-01-2012,North,15.94,58.29,395.75,0.27,57.67,2012,January
08-01-2012,West,18.77,53.41,395.94,0.95,48.52,2012,January
09-01-2012,West,18.14,52.44,397.70,0.35,68.50,2012,January
10-01-2012,Central,17.70,73.27,398.09,0.47,64.33,2012,January
11-01-2012,South,12.17,36.60,396.51,0.09,77.03,2012,January
12-01-2012,Central,7.74,33.10,396.55,1.02,59.55,2012,January
13-01-2012,South,13.80,31.92,397.38,0.21,61.88,2012,January
14-01-2012,Central,19.38,111.14,397.54,0.30,63.21,2012,January
